fid,tht_hg,bht_dm,wtrtb_bt,wdpt_nm,wdpt_cd,lng,lat
"14417",17,21,6,양버즘나무,PTA,127.037277256,37.480954893
"14418",10,44,13,양버즘나무,PTA,127.022906303,37.507344237
"14419",8,23,7,양버즘나무,PTA,127.038725899,37.470151461
"14420",10,26,10,양버즘나무,PTA,127.004461655,37.489303925
"14421",10,22,6,양버즘나무,PTA,126.991420847,37.491492519
"14422",4,10,2,메타세쿼이아,TB,126.994394105,37.473788785
"14423",12,35,8,양버즘나무,PTA,126.982592178,37.488795214
"14424",8,28,8,느티나무,ZS,127.081528032,37.460786048
"14425",8,25,6,느티나무,ZS,127.06011923,37.457219813
"14426",9,28,5,양버즘나무,PTA,126.986833619,37.477467285
"14427",11,27,5,느티나무,ZS,127.024683749,37.503542464
"14428",13,23,8,양버즘나무,PTA,127.023784074,37.4819468
"14429",11,29,4,양버즘나무,PTA,127.004515189,37.506212926
"14430",9,39,8,느티나무,ZS,127.084030281,37.461507676
"14431",9,28,7,양버즘나무,PTA,127.034528167,37.467402231
"14432",13,34,12,느티나무,ZS,127.086873259,37.462436336
"14433",6,28,9,느티나무,ZS,127.014024998,37.457576223
"14434",9,32,5,양버즘나무,PTA,127.025384963,37.494335328
"14435",9,17,4,양버즘나무,PTA,127.003995514,37.485766169
"14436",10,30,6,양버즘나무,PTA,127.033521611,37.468739581
"14437",8,32,8,양버즘나무,PTA,127.037308718,37.469074848
"14438",15,22,3,양버즘나무,PTA,127.000325544,37.50461021
"14439",11,41,6,양버즘나무,PTA,127.007174201,37.506560172
"14440",5,10,2,메타세쿼이아,TB,126.994245607,37.473528379
"14441",6,30,6,메타세쿼이아,TB,127.025619881,37.464849024
"14442",10,21,5,은행나무,GB,127.010372395,37.510484551
"14443",8,21,6,은행나무,GB,127.010348099,37.494041909
"14444",8,20,8,양버즘나무,PTA,127.036549111,37.468753535
"14445",6,11,2,은행나무,GB,127.046069489,37.468095155
"14446",10,31,4,양버즘나무,PTA,127.024132348,37.504210491
"14447",11,28,6,양버즘나무,PTA,126.998500625,37.480017161
"14448",6,20,6,느티나무,ZS,127.052986128,37.460092874
"14449",9,37,10,양버즘나무,PTA,127.010446566,37.487195214
"14450",7,11,2,은행나무,GB,127.03825719,37.459033933
"14451",8,23,5,양버즘나무,PTA,127.023175646,37.499328539
"14452",16,29,4,양버즘나무,PTA,127.038184602,37.479906997
"14453",8,32,5,느티나무,ZS,127.024560992,37.503803325
"14454",9,35,12,느티나무,ZS,127.008200647,37.47799075
"14455",11,29,6,양버즘나무,PTA,126.987142678,37.490481821
"14456",8,14,4,양버즘나무,PTA,127.033769612,37.475200621
"14457",7,22,5,양버즘나무,PTA,126.994201307,37.480250727
"14458",9,23,8,양버즘나무,PTA,126.997339919,37.482152674
"14459",6,16,4,은행나무,GB,127.040153736,37.468683728
"14460",9,19,5,양버즘나무,PTA,127.020920779,37.486389739
"14461",13,28,4,양버즘나무,PTA,127.041952913,37.480686167
"14462",11,32,6,양버즘나무,PTA,127.026123487,37.497615465
"14463",10,31,10,양버즘나무,PTA,126.991602008,37.491200235
"14464",10,22,5,양버즘나무,PTA,127.005472254,37.480484154
"14465",11,20,4,양버즘나무,PTA,127.015100664,37.509392038
"14466",12,29,6,양버즘나무,PTA,126.989465488,37.494223794
"14467",11,29,5,양버즘나무,PTA,127.019223958,37.510329345
"14468",9,19,5,양버즘나무,PTA,127.013405557,37.484548911
"14469",13,31,8,은행나무,GB,127.02255518,37.508105465
"14470",9,28,5,양버즘나무,PTA,127.012813262,37.484433031
"14471",9,28,4,양버즘나무,PTA,127.024069155,37.497480848
"14472",6,12,4,은행나무,GB,127.067702057,37.43302483
"14473",10,28,8,은행나무,GB,126.998279749,37.496359935
"14474",8,18,5,양버즘나무,PTA,127.026891153,37.492028941
"14475",8,30,6,느티나무,ZS,127.019796927,37.460406741
"14476",6,15,4,은행나무,GB,127.048733593,37.470017149
"14477",7,14,3,은행나무,GB,126.987274356,37.497628338
"14478",9,31,10,양버즘나무,PTA,127.024966988,37.503026237
"14479",9,21,3,양버즘나무,PTA,127.013956027,37.515535942
"14480",13,29,4,양버즘나무,PTA,127.036445469,37.477378002
"14481",13,44,12,양버즘나무,PTA,127.019675407,37.514920735
"14482",11,34,6,양버즘나무,PTA,126.983425536,37.490960459
"14483",12,30,7,양버즘나무,PTA,126.990558971,37.501964435
"14484",14,29,4,양버즘나무,PTA,127.042699609,37.481499609
"14485",9,32,6,느티나무,ZS,127.073152127,37.458152973
"14486",8,28,10,양버즘나무,PTA,127.008106588,37.503801045
"14487",0,9,0,느티나무,ZS,127.017294053,37.482079808
"14488",7,35,12,양버즘나무,PTA,126.996011152,37.48384662
"14489",11,25,5,양버즘나무,PTA,127.016513209,37.489031971
"14490",8,22,7,은행나무,GB,127.008838715,37.511660128
"14491",13,35,12,가중나무,AA,127.01081059,37.517646635
"14492",14,35,3,양버즘나무,PTA,127.038007218,37.480271621
"14493",8,26,5,느티나무,ZS,127.071609723,37.457069128
"14494",12,31,7,양버즘나무,PTA,127.015376803,37.519809421
"14495",6,26,8,느티나무,ZS,127.002853486,37.49271407
"14496",7,28,7,은행나무,GB,126.998056426,37.499680447
"14497",10,36,5,메타세쿼이아,TB,127.029347731,37.469440599
"14498",12,33,6,양버즘나무,PTA,127.003629319,37.500990179
"14499",10,25,4,양버즘나무,PTA,127.029653986,37.484473288
"14500",7,10,3,은행나무,GB,126.984841679,37.498406146
"14501",6,13,3,은행나무,GB,127.017437866,37.485108873
"14502",7,24,6,양버즘나무,PTA,127.033727767,37.4687486
"14503",9,21,4,양버즘나무,PTA,127.012258891,37.509653164
"14504",13,33,10,양버즘나무,PTA,126.989224186,37.498088808
"14505",8,30,5,양버즘나무,PTA,127.021691151,37.490602624
"14506",10,20,5,양버즘나무,PTA,127.001356075,37.481996724
"14507",10,24,6,양버즘나무,PTA,127.02502995,37.497022331
"14508",7,21,4,양버즘나무,PTA,127.041169707,37.467695186
"14509",12,43,6,양버즘나무,PTA,127.007609795,37.507150462
"14510",13,40,12,가중나무,AA,127.009403988,37.515952977
"14511",5,12,4,은행나무,GB,127.029794127,37.473339209
"14512",6,24,3,은행나무,GB,127.040367088,37.46888694
"14513",7,18,4,양버즘나무,PTA,127.018384164,37.485609821
"14514",12,32,5,양버즘나무,PTA,127.029416349,37.485557116
"14515",9,22,8,은행나무,GB,126.998139855,37.496169749
"14516",12,29,5,양버즘나무,PTA,127.028590891,37.487609849
"14517",10,37,3,양버즘나무,PTA,127.038677241,37.476365919
"14518",5,17,4,느티나무,ZS,126.985794735,37.485749435
"14519",10,21,4,양버즘나무,PTA,127.034340881,37.475404315
"14520",12,26,7,양버즘나무,PTA,126.982545238,37.488477896
"14521",8,26,5,양버즘나무,PTA,127.019657501,37.486001529
"14522",11,27,8,느티나무,ZS,127.033181138,37.484239222
"14523",12,36,6,양버즘나무,PTA,127.019718926,37.495392888
"14524",15,29,7,양버즘나무,PTA,127.004309126,37.49834374
"14525",7,28,10,양버즘나무,PTA,127.007961338,37.503743956
"14526",9,22,5,느티나무,ZS,127.077988771,37.459221998
"14527",7,25,7,메타세쿼이아,TB,127.043300718,37.477688424
"14528",9,19,5,양버즘나무,PTA,127.026921851,37.491516952
"14529",5,8,2,메타세쿼이아,TB,127.002499744,37.475590802
"14530",8,26,7,느티나무,ZS,127.060951341,37.456488051
"14531",6,18,4,은행나무,GB,126.987851602,37.46148934
"14532",6,24,6,느티나무,ZS,126.983589482,37.476496624
"14533",8,21,7,양버즘나무,PTA,127.038405242,37.475840234
"14534",6,16,4,은행나무,GB,127.046642413,37.460272172
"14535",6,20,4,느티나무,ZS,127.039704602,37.469361993
"14536",4,16,5,느티나무,ZS,126.985713547,37.485891368
"14537",5,11,2,메타세쿼이아,TB,126.996163961,37.473676985
"14538",7,29,5,양버즘나무,PTA,127.015088993,37.488447576
"14539",10,21,4,양버즘나무,PTA,127.015040365,37.509367242
"14540",11,28,10,양버즘나무,PTA,127.000426862,37.477059857
"14541",13,40,10,양버즘나무,PTA,127.025228743,37.502480714
"14564",6,24,5,메타세쿼이아,TB,127.02637532,37.465534435
"14542",10,27,5,양버즘나무,PTA,126.995527791,37.480912623
"14543",6,20,4,느티나무,ZS,127.031587655,37.472953117
"14544",9,22,6,양버즘나무,PTA,127.013773137,37.492583709
"14545",9,27,12,양버즘나무,PTA,127.004258361,37.487473422
"14546",17,21,8,양버즘나무,PTA,127.036674361,37.481751423
"14547",11,24,5,양버즘나무,PTA,126.990596553,37.485030352
"14548",3,16,2,은행나무,GB,127.029516134,37.493363041
"14549",9,27,6,양버즘나무,PTA,127.023540272,37.498208883
"14550",8,14,3,양버즘나무,PTA,127.014321196,37.489342027
"14551",7,21,4,느티나무,ZS,127.03932455,37.469007988
"14552",4,11,3,회화나무,STJ,127.016486489,37.520649555
"14553",13,36,10,양버즘나무,PTA,126.98995787,37.498072229
"14554",5,21,4,느티나무,ZS,127.045690368,37.462533014
"14555",5,31,7,느티나무,ZS,127.068187282,37.456049935
"14556",10,27,10,양버즘나무,PTA,126.998759215,37.479630778
"14557",10,25,5,양버즘나무,PTA,126.991014947,37.484374076
"14558",7,19,5,은행나무,GB,127.026310436,37.470969513
"14559",6,25,6,칠엽수,AC,127.013328088,37.495880525
"14560",8,25,7,양버즘나무,PTA,127.038364957,37.471425353
"14561",7,29,5,양버즘나무,PTA,127.013607031,37.488155817
"14562",6,13,10,은행나무,GB,127.025195204,37.502422197
"14563",10,24,3,양버즘나무,PTA,127.00937289,37.507685504
"14565",9,31,1,양버즘나무,PTA,127.03425238,37.466692506
"14566",7,17,6,양버즘나무,PTA,127.025369081,37.497143677
"14567",5,8,2,메타세쿼이아,TB,127.001043499,37.474563322
"14568",10,31,5,양버즘나무,PTA,126.987036265,37.491264571
"14569",7,24,4,양버즘나무,PTA,127.037615585,37.477449685
"14570",12,33,8,가중나무,AA,127.00332621,37.508149208
"14571",11,32,8,양버즘나무,PTA,127.027066958,37.498255583
"14572",11,29,12,양버즘나무,PTA,126.999189793,37.478969721
"14573",12,38,6,양버즘나무,PTA,126.988782559,37.487681013
"14574",4,25,10,느티나무,ZS,127.084561706,37.461464927
"14575",11,25,6,양버즘나무,PTA,126.988523136,37.492023304
"14576",13,31,4,양버즘나무,PTA,127.03815865,37.479968655
"14577",10,25,10,양버즘나무,PTA,127.008613118,37.511633949
"14578",8,32,5,양버즘나무,PTA,127.019570593,37.510689543
"14579",8,18,4,은행나무,GB,127.038439909,37.462684761
"14580",7,25,6,느티나무,ZS,127.051417446,37.46057889
"14581",7,30,5,양버즘나무,PTA,126.98898019,37.478328794
"14582",11,29,12,양버즘나무,PTA,127.009816945,37.498644539
"14583",11,28,7,양버즘나무,PTA,126.990003685,37.485782712
"14584",10,28,6,양버즘나무,PTA,127.033721255,37.468520547
"14585",4,19,4,느티나무,ZS,127.045069698,37.464042442
"14586",7,28,5,양버즘나무,PTA,126.990196704,37.479161051
"14587",6,38,6,느티나무,ZS,127.023547024,37.460420182
"14588",6,15,4,은행나무,GB,127.046594138,37.475532524
"14589",10,30,6,양버즘나무,PTA,127.014302612,37.509125945
"14590",6,18,5,은행나무,GB,127.04517842,37.466999897
"14591",7,24,5,은행나무,GB,127.042314968,37.474866046
"14592",4,14,5,칠엽수,AC,127.007305849,37.510225522
"14593",5,32,10,양버즘나무,PTA,127.014492697,37.489883271
"14594",5,22,4,느티나무,ZS,126.989898338,37.486459469
"14595",8,44,5,양버즘나무,PTA,127.030312843,37.489247803
"14596",7,16,5,은행나무,GB,127.011552465,37.512961637
"14597",9,19,4,양버즘나무,PTA,127.029689004,37.484311761
"14598",10,20,4,양버즘나무,PTA,127.021193721,37.486480025
"14599",5,22,6,느티나무,ZS,126.987582939,37.486102514
"14600",7,14,2,은행나무,GB,127.043377194,37.47107723
"14601",11,27,7,양버즘나무,PTA,126.989476287,37.492404242
"14602",10,26,8,양버즘나무,PTA,127.037723944,37.469400396
"14603",4,18,4,느티나무,ZS,127.044960777,37.464141942
"14604",8,18,4,느티나무,ZS,127.038653161,37.469542841
"14605",9,35,8,느티나무,ZS,127.01762447,37.485423608
"14606",13,24,5,양버즘나무,PTA,127.005427003,37.496078248
"14607",3,33,10,양버즘나무,PTA,127.026950286,37.498871571
"14608",11,27,10,양버즘나무,PTA,127.017747489,37.482485567
"14609",11,31,6,양버즘나무,PTA,126.988836327,37.49214914
"14610",12,34,10,가중나무,AA,127.012219303,37.516204974
"14611",8,21,7,양버즘나무,PTA,127.038453022,37.47343722
"14612",12,32,10,양버즘나무,PTA,126.985503173,37.504662727
"14613",10,29,6,양버즘나무,PTA,127.028941835,37.488830357
"14614",14,38,10,양버즘나무,PTA,127.032873423,37.486475538
"14615",12,36,7,양버즘나무,PTA,126.982803175,37.489801413
"14616",11,38,8,양버즘나무,PTA,127.010316938,37.492514122
"14617",13,23,10,양버즘나무,PTA,126.999325925,37.508293708
"14618",5,20,3,양버즘나무,PTA,127.017350173,37.48509253
"14619",11,33,6,양버즘나무,PTA,126.990039493,37.502086707
"14620",13,31,5,양버즘나무,PTA,127.004334594,37.499223188
"14621",11,35,7,양버즘나무,PTA,127.007803686,37.492202785
"14622",11,37,6,양버즘나무,PTA,126.988012628,37.48887036
"14623",10,38,4,양버즘나무,PTA,127.038681629,37.475946809
"14624",9,28,6,느티나무,ZS,127.059096818,37.457283558
"14625",8,21,5,느티나무,ZS,127.06057115,37.45702475
"14626",5,15,5,은행나무,GB,127.042218336,37.470309663
"14627",4,11,3,단풍나무,MP,126.994293017,37.487948295
"14628",5,27,6,느티나무,ZS,127.04428394,37.464219658
"14629",7,30,5,느티나무,ZS,127.051768603,37.460428447
"14630",11,45,10,양버즘나무,PTA,127.000892884,37.505912965
"14631",8,34,5,양버즘나무,PTA,127.026634818,37.491720124
"14632",10,29,9,양버즘나무,PTA,126.996709271,37.483132125
"14633",5,8,2,메타세쿼이아,TB,127.000199865,37.474193073
"14634",14,35,4,양버즘나무,PTA,127.03719084,37.481472402
"14635",12,19,4,양버즘나무,PTA,127.024857306,37.487593965
"14636",8,18,6,느티나무,ZS,127.078859915,37.459713425
"14637",12,35,12,양버즘나무,PTA,127.028820374,37.494965677
"14638",11,31,10,양버즘나무,PTA,127.007940479,37.511325347
"14639",9,31,8,양버즘나무,PTA,127.001100107,37.476471859
"14640",12,39,8,양버즘나무,PTA,127.011707138,37.492941394
"14641",0,11,2,은행나무,GB,127.037924775,37.479615164
"14642",9,28,6,양버즘나무,PTA,127.039153576,37.470195838
"14643",9,25,5,양버즘나무,PTA,127.027577621,37.489721913
"14644",8,18,3,양버즘나무,PTA,127.017249125,37.501115202
"14645",9,19,6,느티나무,ZS,127.074764646,37.458379172
"14646",7,19,5,양버즘나무,PTA,126.988759585,37.478218116
"14647",13,63,7,양버즘나무,PTA,127.004444433,37.505897293
"14648",8,21,6,메타세쿼이아,TB,127.034573611,37.47381946
"14649",7,39,5,양버즘나무,PTA,127.025260652,37.491520385
"14650",6,21,6,은행나무,GB,127.04394635,37.47651427
"14651",6,28,5,메타세쿼이아,TB,127.02650937,37.465656705
"14652",6,15,4,은행나무,GB,127.042824036,37.47069801
"14653",11,30,12,양버즘나무,PTA,127.009948185,37.498656509
"14654",6,29,5,메타세쿼이아,TB,127.022448508,37.462383102
"14655",4,13,4,은행나무,GB,127.024493337,37.471427793
"14656",8,18,4,은행나무,GB,127.009773654,37.483864225
"14657",11,32,6,양버즘나무,PTA,127.004996823,37.506023329
"14658",6,12,11,은행나무,GB,127.053782317,37.449032775
"14659",7,19,6,은행나무,GB,127.044206362,37.471492864
"14660",12,31,10,양버즘나무,PTA,127.007489702,37.511107344
"14661",7,36,9,메타세쿼이아,TB,127.043343827,37.477731986
"14662",7,11,4,은행나무,GB,127.045128442,37.467413288
"14663",6,29,6,메타세쿼이아,TB,127.025799601,37.465013225
"14664",4,25,5,느티나무,ZS,127.069273886,37.456758914
"14665",9,23,5,은행나무,GB,127.016376005,37.515038787
"14666",6,26,6,느티나무,ZS,127.048331098,37.462091224
"14667",4,14,4,느티나무,ZS,127.043526896,37.465766693
"14668",15,13,3,은행나무,GB,127.043358695,37.480701743
"14669",6,14,4,은행나무,GB,126.987776628,37.461240826
"14670",13,43,12,가중나무,AA,127.011908044,37.518395602
"14671",7,13,6,은행나무,GB,127.044841349,37.472432569
"14672",5,20,5,느티나무,ZS,127.0726494,37.457316642
"14673",10,31,10,양버즘나무,PTA,126.998373194,37.481487057
"14674",7,24,5,느티나무,ZS,127.082018495,37.461182484
"14675",5,20,3,느티나무,ZS,127.044661852,37.467113803
"14676",8,24,6,메타세쿼이아,TB,127.02242951,37.500530435
"14677",8,25,6,느티나무,ZS,127.066053798,37.455357657
"14678",9,25,6,칠엽수,AC,127.012198339,37.499623656
"14679",4,32,8,느티나무,ZS,127.087808786,37.462532027
"14680",8,27,7,느티나무,ZS,127.075588094,37.458648502
"14681",11,34,7,양버즘나무,PTA,127.011899281,37.493273375
"14682",5,19,4,느티나무,ZS,127.045537799,37.462962724
"14683",0,8,0,느티나무,ZS,127.038556314,37.485034031
"14684",15,22,6,양버즘나무,PTA,127.019866182,37.495438888
"14685",7,17,3,은행나무,GB,127.003555997,37.507991649
"14686",7,16,3,은행나무,GB,127.036199264,37.461033999
"14687",8,22,6,느티나무,ZS,127.060110636,37.457036945
"14688",11,27,5,양버즘나무,PTA,126.990331942,37.48544648
"14689",7,25,4,양버즘나무,PTA,127.032215116,37.474516683
"14690",12,28,5,양버즘나무,PTA,127.004737002,37.489367107
"14691",8,30,5,양버즘나무,PTA,127.031167679,37.489308652
"14692",6,25,6,느티나무,ZS,126.985371698,37.475814441
"14693",10,34,6,양버즘나무,PTA,127.02906968,37.488869938
"14694",9,31,3,양버즘나무,PTA,127.02648807,37.49241641
"14695",10,21,5,양버즘나무,PTA,127.020574099,37.486058997
"14696",7,26,5,양버즘나무,PTA,127.029575386,37.49285411
"14697",6,23,5,양버즘나무,PTA,127.002906134,37.482545735
"14698",8,24,8,양버즘나무,PTA,127.021467895,37.502978499
"14699",10,13,4,양버즘나무,PTA,127.022502585,37.486877577
"14700",11,31,6,양버즘나무,PTA,126.982845412,37.490617688
"14701",9,29,5,양버즘나무,PTA,127.024631742,37.495904036
"14702",8,26,6,양버즘나무,PTA,127.038452728,37.473009158
"14703",13,35,10,양버즘나무,PTA,127.019864386,37.514287535
"14704",9,32,6,양버즘나무,PTA,127.003734574,37.505656427
"14705",6,14,3,은행나무,GB,127.05280411,37.450494237
"14706",6,29,6,메타세쿼이아,TB,127.014279524,37.516809904
"14707",6,16,3,은행나무,GB,127.055939866,37.447013192
"14708",10,30,5,양버즘나무,PTA,127.022782903,37.490929935
"14709",6,11,3,은행나무,GB,127.044059109,37.476308627
"14710",5,8,3,단풍나무,MP,126.985523233,37.485900134
"14711",9,30,6,메타세쿼이아,TB,127.030613103,37.472199
"14712",10,16,3,양버즘나무,PTA,127.018129097,37.485313778
"14713",9,24,4,양버즘나무,PTA,127.01318187,37.513298494
"14714",9,24,8,양버즘나무,PTA,127.034171949,37.465664486
"14715",10,29,5,양버즘나무,PTA,127.014082716,37.509027013
"14716",10,30,9,양버즘나무,PTA,126.99897014,37.479707282
"14717",11,30,10,양버즘나무,PTA,127.009160538,37.511913041
"14718",9,20,4,양버즘나무,PTA,127.004224257,37.487259093
"14719",11,36,10,양버즘나무,PTA,127.00653952,37.483238389
"14720",7,16,4,은행나무,GB,126.995685543,37.494004002
"14721",7,14,4,은행나무,GB,127.0431383,37.47355476
"14722",7,13,2,양버즘나무,PTA,127.01194273,37.509342576
